,number,position,skills,cnt,team_id,coach_name,tournament_name,roster.name
912,2,Ghoul Runner,Block,1,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
913,3,Wight Blitzer,Mighty Blow,1,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
914,4,Wight Blitzer,Guard,1,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
915,5,Mummy,Guard,1,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
916,6,Mummy,Block,1,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
917,7,Skeleton Lineman,,1,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
918,8,Skeleton Lineman,,1,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
919,9,Zombie Lineman,,1,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
920,10,Zombie Lineman,,1,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
921,11,Zombie Lineman,,1,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
922,12,Zombie Lineman,,1,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
923,99,rerolls,,3,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
924,99,assistant_coaches,,1,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
925,99,BlitzerBestKeg,,2,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
926,1,Rat Ogre,Juggernaut,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
927,2,Skaven Blitzer,Break Tackle,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
928,3,Skaven Blitzer,Tackle,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
929,4,Gutter Runner,Block,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
930,5,Gutter Runner,Sidestep,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
931,6,Skaven Thrower,,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
932,7,Skaven Clanrat,Wrestle,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
933,8,Skaven Clanrat,,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
934,9,Skaven Clanrat,Kick,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
935,10,Skaven Clanrat,,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
936,11,Skaven Clanrat,,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
937,12,Skaven Clanrat,,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
938,13,Skaven Clanrat,,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
939,99,rerolls,,3,171030,Jason Thorne,Welsh National Championship 2026,Skaven
940,99,assistant_coaches,,1,171030,Jason Thorne,Welsh National Championship 2026,Skaven
941,99,TempAgencyCheerleaders,,2,171030,Jason Thorne,Welsh National Championship 2026,Skaven
942,1,Wardancer,Strip Ball,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
943,2,Wardancer,Tackle,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
944,3,Wood Elf Thrower,Leader,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
945,4,Wood Elf Catcher,Block,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
946,5,Wood Elf Catcher,Block,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
947,6,Wood Elf Lineman,,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
948,7,Wood Elf Lineman,,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
949,8,Wood Elf Lineman,,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
950,9,Wood Elf Lineman,Kick,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
951,10,Wood Elf Lineman,,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
952,11,Wood Elf Lineman,,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
953,12,Loren Forest Treeman,Grab,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
954,99,rerolls,,2,161715,Sean J,Welsh National Championship 2026,Wood Elf
955,99,assistant_coaches,,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
956,99,dedicated_fans,,1,161715,Sean J,Welsh National Championship 2026,Wood Elf
957,1,Rat Ogre,Block,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
958,2,Skaven Blitzer,Mighty Blow,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
959,3,Skaven Blitzer,Guard,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
960,4,Gutter Runner,Block,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
961,5,Gutter Runner,Sidestep,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
962,6,Skaven Thrower,Block,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
963,7,Skaven Clanrat,,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
964,8,Skaven Clanrat,,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
965,9,Skaven Clanrat,,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
966,10,Skaven Clanrat,,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
967,11,Skaven Clanrat,,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
968,12,Skaven Clanrat,,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
969,13,Skaven Clanrat,,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
970,99,rerolls,,3,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
971,99,assistant_coaches,,1,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
972,99,TempAgencyCheerleaders,,2,161719,ThatOtherAsianGuy,Welsh National Championship 2026,Skaven
973,1,Dark Elf Blitzer,Dodge,1,161844,Noveltyboy,Welsh National Championship 2026,Dark Elf
974,2,Dark Elf Blitzer,Dodge,1,161844,Noveltyboy,Welsh National Championship 2026,Dark Elf
975,3,Witch Elf,Block,1,161844,Noveltyboy,Welsh National Championship 2026,Dark Elf
976,12,Witch Elf,Wrestle,1,161844,Noveltyboy,Welsh National Championship 2026,Dark Elf
977,4,Dark Elf Assassin,Dodge,1,161844,Noveltyboy,Welsh National Championship 2026,Dark Elf
978,5,Dark Elf Assassin,Dodge,1,161844,Noveltyboy,Welsh National Championship 2026,Dark Elf
979,6,Dark Elf Lineman,,1,161844,Noveltyboy,Welsh National Championship 2026,Dark Elf
980,7,Dark Elf Lineman,,1,161844,Noveltyboy,Welsh National Championship 2026,Dark Elf
981,8,Dark Elf Lineman,,1,161844,Noveltyboy,Welsh National Championship 2026,Dark Elf
982,9,Dark Elf Lineman,,1,161844,Noveltyboy,Welsh National Championship 2026,Dark Elf
983,10,Dark Elf Lineman,,1,161844,Noveltyboy,Welsh National Championship 2026,Dark Elf
984,11,Dark Elf Lineman,Kick,1,161844,Noveltyboy,Welsh National Championship 2026,Dark Elf
985,99,rerolls,,2,161844,Noveltyboy,Welsh National Championship 2026,Dark Elf
986,1,Wardancer,Strip Ball,1,170889,CheekyJimmy,Welsh National Championship 2026,Wood Elf
987,2,Wardancer,Frenzy,1,170889,CheekyJimmy,Welsh National Championship 2026,Wood Elf
988,5,Wood Elf Thrower,Leader,1,170889,CheekyJimmy,Welsh National Championship 2026,Wood Elf
989,3,Wood Elf Catcher,Block,1,170889,CheekyJimmy,Welsh National Championship 2026,Wood Elf
990,4,Wood Elf Catcher,Block,1,170889,CheekyJimmy,Welsh National Championship 2026,Wood Elf
991,6,Wood Elf Lineman,,1,170889,CheekyJimmy,Welsh National Championship 2026,Wood Elf
992,7,Wood Elf Lineman,,1,170889,CheekyJimmy,Welsh National Championship 2026,Wood Elf
993,8,Wood Elf Lineman,,1,170889,CheekyJimmy,Welsh National Championship 2026,Wood Elf
994,9,Wood Elf Lineman,,1,170889,CheekyJimmy,Welsh National Championship 2026,Wood Elf
995,10,Wood Elf Lineman,,1,170889,CheekyJimmy,Welsh National Championship 2026,Wood Elf
996,16,Loren Forest Treeman,Block,1,170889,CheekyJimmy,Welsh National Championship 2026,Wood Elf
997,99,rerolls,,2,170889,CheekyJimmy,Welsh National Championship 2026,Wood Elf
998,99,assistant_coaches,,3,170889,CheekyJimmy,Welsh National Championship 2026,Wood Elf
999,1,Zombie Lineman,,1,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1000,2,Zombie Lineman,,1,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1001,3,Zombie Lineman,,1,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1002,4,Zombie Lineman,Dirty Player,1,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1003,5,Ghoul Runner,Wrestle,1,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1004,6,Ghoul Runner,Block,1,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1005,7,Wight Blitzer,Guard,1,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1006,8,Wight Blitzer,Mighty Blow,1,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1007,9,Mummy,Guard,1,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1008,10,Mummy,Guard,1,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1009,11,Zombie Lineman,,1,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1010,12,Zombie Lineman,,1,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1011,13,Zombie Lineman,,1,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1012,99,rerolls,,4,171882,SaltyMurcutt,Welsh National Championship 2026,Shambling Undead
1013,1,Rotspawn,Block,1,168146,Leo,Welsh National Championship 2026,Nurgle
1014,2,Pestigor,Block,1,168146,Leo,Welsh National Championship 2026,Nurgle
1015,3,Pestigor,Block,1,168146,Leo,Welsh National Championship 2026,Nurgle
1016,4,Bloater,Block,1,168146,Leo,Welsh National Championship 2026,Nurgle
1017,5,Bloater,Guard,1,168146,Leo,Welsh National Championship 2026,Nurgle
1018,6,Bloater,Guard,1,168146,Leo,Welsh National Championship 2026,Nurgle
1019,7,Bloater,,1,168146,Leo,Welsh National Championship 2026,Nurgle
1020,8,Rotter Lineman,,1,168146,Leo,Welsh National Championship 2026,Nurgle
1021,9,Rotter Lineman,,1,168146,Leo,Welsh National Championship 2026,Nurgle
1022,10,Rotter Lineman,,1,168146,Leo,Welsh National Championship 2026,Nurgle
1023,11,Rotter Lineman,,1,168146,Leo,Welsh National Championship 2026,Nurgle
1024,12,Rotter Lineman,,1,168146,Leo,Welsh National Championship 2026,Nurgle
1025,99,rerolls,,3,168146,Leo,Welsh National Championship 2026,Nurgle
1026,99,BlitzerBestKeg,,1,168146,Leo,Welsh National Championship 2026,Nurgle
1027,1,Rat Ogre,Juggernaut,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1028,2,Skaven Blitzer,Tackle,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1029,3,Skaven Blitzer,Break Tackle,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1030,4,Gutter Runner,Block,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1031,5,Gutter Runner,Sidestep,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1032,6,Skaven Thrower,Leader,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1033,7,Skaven Clanrat,Dirty Player,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1034,8,Skaven Clanrat,,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1035,9,Skaven Clanrat,,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1036,10,Skaven Clanrat,,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1037,11,Skaven Clanrat,,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1038,12,Skaven Clanrat,,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1039,13,Skaven Clanrat,,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1040,99,rerolls,,3,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1041,99,assistant_coaches,,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1042,99,cheerleaders,,1,171344,BamBamBungle,Welsh National Championship 2026,Skaven
1043,1,Altern Forest Treeman,Guard,1,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1044,2,Dwarf Blitzer,Guard,1,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1045,3,Troll Slayer,Guard,1,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1046,4,Human Blitzer,Mighty Blow,1,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1047,5,Human Thrower,Leader,1,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1048,6,Human Catcher,Block,1,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1049,7,Dwarf Lineman,,1,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1050,8,Dwarf Lineman,,1,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1051,9,Dwarf Lineman,,1,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1052,10,Human Lineman,Wrestle,1,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1053,11,Human Lineman,,1,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1054,12,Human Lineman,,1,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1055,13,Halfling Hopeful,,1,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1056,99,rerolls,,2,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1057,99,assistant_coaches,,2,167229,Dan Brown,Welsh National Championship 2026,Old World Alliance
1058,1,Ghoul Runner,Block,1,160005,Tatws (Daf),Welsh National Championship 2026,Necromantic Horror
1059,2,Ghoul Runner,Block,1,160005,Tatws (Daf),Welsh National Championship 2026,Necromantic Horror
1060,3,Wraith,Guard,1,160005,Tatws (Daf),Welsh National Championship 2026,Necromantic Horror
1061,4,Wraith,Guard,1,160005,Tatws (Daf),Welsh National Championship 2026,Necromantic Horror
1062,5,Flesh Golem,Guard,1,160005,Tatws (Daf),Welsh National Championship 2026,Necromantic Horror
1063,6,Flesh Golem,,1,160005,Tatws (Daf),Welsh National Championship 2026,Necromantic Horror
1064,7,Werewolf,Block,1,160005,Tatws (Daf),Welsh National Championship 2026,Necromantic Horror
1065,8,Werewolf,Block,1,160005,Tatws (Daf),Welsh National Championship 2026,Necromantic Horror
1066,9,Zombie Lineman,,1,160005,Tatws (Daf),Welsh National Championship 2026,Necromantic Horror
1067,10,Zombie Lineman,,1,160005,Tatws (Daf),Welsh National Championship 2026,Necromantic Horror
1068,11,Zombie Lineman,,1,160005,Tatws (Daf),Welsh National Championship 2026,Necromantic Horror
1069,12,Zombie Lineman,,1,160005,Tatws (Daf),Welsh National Championship 2026,Necromantic Horror
1070,99,rerolls,,3,160005,Tatws (Daf),Welsh National Championship 2026,Necromantic Horror
1071,1,Kroxigor,,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1072,2,Saurus Blocker,Block,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1073,3,Saurus Blocker,Block,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1074,4,Saurus Blocker,Block,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1075,5,Saurus Blocker,Block,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1076,6,Saurus Blocker,Break Tackle,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1077,7,Saurus Blocker,Frenzy,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1078,8,Chameleon Skink,Leader,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1079,9,Skink Lineman,,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1080,10,Skink Lineman,,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1081,11,Skink Lineman,,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1082,12,Skink Lineman,,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1083,99,rerolls,,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1084,99,assistant_coaches,,3,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1085,99,cheerleaders,,1,159744,Roger Milburn ( FluffytheAlien ),Welsh National Championship 2026,Lizardmen
1086,1,Pestigor,Block,1,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1087,2,Pestigor,Block,1,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1088,3,Bloater,Guard,1,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1089,4,Bloater,Guard,1,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1090,5,Bloater,Monstrous Mouth,1,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1091,6,Bloater,Mighty Blow,1,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1092,7,Rotspawn,Brawler,1,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1093,8,Rotter Lineman,,1,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1094,9,Rotter Lineman,,1,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1095,10,Rotter Lineman,,1,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1096,11,Rotter Lineman,,1,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1097,12,Rotter Lineman,,1,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1098,99,rerolls,,3,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1099,99,BlitzerBestKeg,,1,165596,AngryHobbit,Welsh National Championship 2026,Nurgle
1100,1,Altern Forest Treeman,Guard,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1101,2,Troll Slayer,Guard,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1102,3,Dwarf Blitzer,Guard,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1103,4,Human Blitzer,Mighty Blow,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1104,5,Dwarf Runner,Leader,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1105,6,Human Catcher,Block,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1106,7,Dwarf Lineman,Taunt,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1107,8,Dwarf Lineman,,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1108,9,Dwarf Lineman,,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1109,10,Human Lineman,,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1110,11,Human Lineman,,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1111,12,Human Lineman,,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1112,13,Halfling Hopeful,,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1113,99,rerolls,,2,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1114,99,assistant_coaches,,1,160070,Fritz_unlucky,Welsh National Championship 2026,Old World Alliance
1115,1,Bull Centaur,Block,1,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1116,2,Bull Centaur,Block,1,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1117,3,Chaos Dwarf Blocker,Mighty Blow,1,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1118,4,Chaos Dwarf Blocker,Mighty Blow,1,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1119,5,Chaos Dwarf Blocker,Mighty Blow,1,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1120,6,Chaos Dwarf Blocker,Mighty Blow,1,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1121,7,Flamesmith,Tackle,1,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1122,8,Flamesmith,,1,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1123,9,Hobgoblin Lineman,,1,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1124,10,Hobgoblin Lineman,,1,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1125,12,Sneaky Stabba,,1,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1126,11,Hobgoblin Lineman,,1,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1127,13,Sneaky Stabba,,1,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1128,99,rerolls,,3,165039,MorgN_Pawl,Welsh National Championship 2026,Chaos Dwarf
1129,1,Mummy,Guard,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1130,2,Mummy,Guard,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1131,3,Wight Blitzer,Mighty Blow,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1132,4,Wight Blitzer,Mighty Blow,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1133,5,Ghoul Runner,Block,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1134,6,Ghoul Runner,Block,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1135,7,Zombie Lineman,Dirty Player,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1136,8,Zombie Lineman,,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1137,9,Zombie Lineman,,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1138,10,Zombie Lineman,,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1139,11,Zombie Lineman,,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1140,12,Zombie Lineman,,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1141,99,rerolls,,3,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1142,99,assistant_coaches,,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1143,99,Bribes,,1,159739,Brian Treherne,Welsh National Championship 2026,Shambling Undead
1144,1,Altern Forest Treeman,Grab,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1145,2,Altern Forest Treeman,Bullseye,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1146,3,Halfling Hefty,Cannoneer,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1147,4,Halfling Hefty,,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1148,5,Halfling Catcher,Jump Up,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1149,6,Halfling Catcher,Jump Up,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1150,7,Halfling Hopeful,Dauntless,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1151,8,Halfling Hopeful,,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1152,9,Halfling Hopeful,,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1153,10,Halfling Hopeful,,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1154,11,Halfling Hopeful,,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1155,12,Halfling Hopeful,,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1156,13,Halfling Hopeful,,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1157,14,Halfling Hopeful,,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1158,15,Halfling Hopeful,,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1159,16,Halfling Hopeful,,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1160,99,rerolls,,4,159757,Stoffer,Welsh National Championship 2026,Halfling
1161,99,HalflingMasterChef,,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1162,99,BlitzerBestKeg,,1,159757,Stoffer,Welsh National Championship 2026,Halfling
1163,99,TempAgencyCheerleaders,,2,159757,Stoffer,Welsh National Championship 2026,Halfling
1164,1,Ogre Runt Punter,Leader,1,159911,Jonny,Welsh National Championship 2026,Ogre
1165,2,Ogre Blocker,Block,1,159911,Jonny,Welsh National Championship 2026,Ogre
1166,3,Ogre Blocker,Guard,1,159911,Jonny,Welsh National Championship 2026,Ogre
1167,4,Ogre Blocker,Break Tackle,1,159911,Jonny,Welsh National Championship 2026,Ogre
1168,5,Ogre Blocker,Bullseye,1,159911,Jonny,Welsh National Championship 2026,Ogre
1169,6,Gnoblar Lineman,Dirty Player,1,159911,Jonny,Welsh National Championship 2026,Ogre
1170,7,Gnoblar Lineman,,1,159911,Jonny,Welsh National Championship 2026,Ogre
1171,8,Gnoblar Lineman,,1,159911,Jonny,Welsh National Championship 2026,Ogre
1172,9,Gnoblar Lineman,,1,159911,Jonny,Welsh National Championship 2026,Ogre
1173,10,Gnoblar Lineman,,1,159911,Jonny,Welsh National Championship 2026,Ogre
1174,11,Gnoblar Lineman,,1,159911,Jonny,Welsh National Championship 2026,Ogre
1175,12,Gnoblar Lineman,,1,159911,Jonny,Welsh National Championship 2026,Ogre
1176,13,Gnoblar Lineman,,1,159911,Jonny,Welsh National Championship 2026,Ogre
1177,14,Gnoblar Lineman,,1,159911,Jonny,Welsh National Championship 2026,Ogre
1178,15,Gnoblar Lineman,,1,159911,Jonny,Welsh National Championship 2026,Ogre
1179,16,Gnoblar Lineman,,1,159911,Jonny,Welsh National Championship 2026,Ogre
1180,99,rerolls,,4,159911,Jonny,Welsh National Championship 2026,Ogre
1181,1,Altern Forest Treeman,Guard,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1182,2,Dwarf Blitzer,Guard,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1183,3,Troll Slayer,Guard,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1184,4,Human Blitzer,Mighty Blow,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1185,5,Human Thrower,Leader,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1186,6,Human Catcher,Block,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1187,7,Dwarf Lineman,,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1188,8,Dwarf Lineman,,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1189,9,Dwarf Lineman,,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1190,10,Human Lineman,Wrestle,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1191,11,Human Lineman,,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1192,12,Human Lineman,,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1193,13,Halfling Hopeful,,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1194,99,rerolls,,2,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1195,99,assistant_coaches,,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1196,99,dedicated_fans,,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1197,99,TempAgencyCheerleaders,,1,177582,Mef Spores,Welsh National Championship 2026,Old World Alliance
1198,1,Chaos Chosen,Brawler,1,176095,Redshirt15,Welsh National Championship 2026,Chaos Chosen
1199,2,Chaos Chosen,Brawler,1,176095,Redshirt15,Welsh National Championship 2026,Chaos Chosen
