NAF name,Team,Race,Coach,Tournament,Rank,#,Alltime high,Avg Position,Avg Race NAF Rank,Avg Score,Avg_Alltime high,Avg_Coach rating,Avg_Win %,Avg_Year high,Coach rating,Description,Field_1,FileName,Individual Score,NAF #,NAF + Team Name,Naf nick,Number of Coaches,Number of Position,Number of Race,Number of Races,Package,PDF Name,Race Frequency,Races,Seeding,Seeding - Avg Alltime High,Seeding - Avg Win %,Seeding - Coach Rating,Seeding - Race Rank,Seeding - Year High,Skill,Stars,Type,Win %,Year high
Alvar,Brozas Team,Chaos Renegade,Alvar 26548,Europen,161.06,6,243.59,5.5,160.2,234.4,234.4,195.2,57.5,228.7,229.55,Renegade Human Lineman,89,eb_roster_extracted_20250923T074724,243.59,26548,Alvar 26548Brozas Team,Alvar,797,93,17,30,Training camp,Alvar naf 26548 Brozas Team.pdf,17,30,27,27,30,46,70,23, ,Other,Players,59.17,243.59
LewishM,Dopebowl rats,Chaos Renegade,LewishM,Europen,167.91,6,217.81,0.9,163.7,201.1,201.1,179.2,49.5,193.7,176.79,Renegade Orc,150,eb_roster_extracted_20250923T074724,217.81,25384,LewishMDopebowl rats,LewishM,797,16,17,30,Training camp,LewishM_25384.pdf,17,30,61,61,80,70,59,63,Block,Other,Players,52.81,217.81
levente.ivanov,Just4Fun,Chaos Renegade,leventei88,Europen,150,6,160,0.9,152.8,176.9,176.9,167.2,50.4,176.8,155.05,Renegade Skaven,254,eb_roster_extracted_20250923T074724,160,33553,leventei88Just4Fun,levente.ivanov,797,16,17,30,Training camp,leventei88_33553.pdf,17,30,103,103,75,89,101,84,Wrestle,Other,Players,41.07,160
SandmanMusashi,BolognaBowl 4season,Dark Elf,SandmanMusashi,Europen,183.14,6,227.77,3.8,181.3,225,225,207.6,50.8,222.7,209.98,Dark Elf Lineman,79,eb_roster_extracted_20250923T074724,227.77,28498,SandmanMusashiBolognaBowl 4season,sandmanmusashi,797,49,13,30,Training camp,SandmanMusashi_28498.pdf,13,30,37,37,70,30,25,27, ,Other,Players,54.09,218.42
Darth_Dreddolo,Italy Europen,Dark Elf,Darth_Dreddolo,Europen,208.27,6,257.24,0.8,225.9,272.1,272.1,255.9,57.9,264.5,219.96,Runner,578,eb_roster_extracted_20250923T074724,257.24,8439,Darth_DreddoloItaly Europen,Darth_Dreddolo,797,11,13,30,Training camp,Darth_Dreddolo_8439.pdf,13,30,5,5,27,3,1,4,Leader,Other,Players,58.64,241.85
Nobbla,Tartan Army !!!,Dwarf,Nobbla,Europen,150,6,147.96,6.9,148.9,144.9,144.9,129,31.2,131.3,111.14,Dwarf Blocker Lineman,389,eb_roster_extracted_20250923T074724,147.96,19741,NobblaTartan Army !!!,Nobbla,797,393,57,30,Training camp,Nobbla_19741.pdf,57,30,140,140,137,135,112,126,Guard,Other,Players,25.92,115.52
Franken,Brixia Lioness Team,Dwarf,Franken,Europen,151.84,6,198.08,6.9,153.5,179.4,179.4,169.1,40.9,174.1,178.56,Dwarf Blocker Lineman,85,eb_roster_extracted_20250923T074724,198.08,18397,FrankenBrixia Lioness Team,Franken,797,393,57,30,Training camp,Franken_18397.pdf,57,30,98,98,119,88,96,88,Guard,Other,Players,44.64,197.08
Motoyori,United Beards,Dwarf,Motoyori,Europen,141.86,6,147.12,6.9,167.9,180.5,180.5,154.5,43.3,164,99.85,Dwarf Blocker Lineman,785,eb_roster_extracted_20250923T074724,147.12,38149,MotoyoriUnited Beards,Motoyori,797,393,57,30,Training camp,Motoyori_38149.PDF,57,30,95,95,113,106,47,97,Guard,Other,Players,28.05,115.28
Utii,The Ugly Ducklings,Dwarf,Utii,Europen,125.18,6,146.99,6.9,153.5,185.6,185.6,172.7,44.2,177.5,125.5,Dwarf Blocker Lineman,761,eb_roster_extracted_20250923T074724,146.99,34060,UtiiThe Ugly Ducklings,utii,797,393,57,30,Training camp,Utii_34060.pdf,57,30,86,86,107,79,97,82,Guard,Other,Players,29.37,125.5
Endrju,Ba! Shi! Do!,Dwarf,Endrju - 37391,Europen,152.62,6,160.12,6.9,159.6,173.3,173.3,157.8,46.1,172.2,150.74,Dwarf Blocker Lineman,40,eb_roster_extracted_20250923T074724,160.12,37391,Endrju - 37391Ba! Shi! Do!,Endrju,797,393,57,30,Training camp,Endrju-37391.pdf,57,30,107,107,97,101,76,89,Guard,Other,Players,47.62,156.52
Mr.BombBasti,Blocksport,Dwarf,Mr.BombBasti / 32437,Europen,168.02,6,195.91,6.9,154.8,164,164,153.5,46.7,160.8,181.71,Dwarf Blocker Lineman,424,eb_roster_extracted_20250923T074724,195.91,32437,Mr.BombBasti / 32437Blocksport,Mr.BombBasti,797,393,57,30,Training camp,Mr.BombBasti_32437.pdf,57,30,117,117,96,108,89,102,Guard,Other,Players,53.76,195.91
Sumo_Gambino,LBG-Underdog,Dwarf,Sumo_gambino 21912,Europen,166.86,6,187.52,1.9,160.2,193.7,193.7,173.1,47,179.3,179.4,Blitzer,264,eb_roster_extracted_20250923T074724,187.52,21912,Sumo_gambino 21912LBG-Underdog,sumo_gambino,797,110,57,30,Training camp,Sumo_gambino_21912.pdf,57,30,75,75,92,78,72,77,Guard,Other,Players,43.26,187.52
Stikman,Epicka Przygoda,Dwarf,Stikman,Europen,177.77,6,199.17,6.9,164.1,203.6,203.6,177.9,48.2,196.3,190.56,Dwarf Blocker Lineman,163,eb_roster_extracted_20250923T074724,199.17,23806,StikmanEpicka Przygoda,Stikman,797,393,57,30,Training camp,Stikman_23806.pdf,57,30,58,58,86,73,58,57,Guard,Other,Players,48.24,190.56
Juiblex,STHLM Mean 1s,Dwarf,Juiblex,Europen,148.53,6,179.46,6.9,157,205.9,205.9,187.1,50.5,197.3,155.63,Dwarf Blocker Lineman,373,eb_roster_extracted_20250923T074724,179.46,25515,JuiblexSTHLM Mean 1s,juiblex,797,393,57,30,Training camp,Juiblex_25515.pdf,57,30,56,56,72,58,82,55,Guard,Other,Players,42.34,179.46
Gallo,BolognaBowl 4season,Dwarf,Gallo,Europen,193.56,6,252.63,6.9,181.3,225,225,207.6,50.8,222.7,228.71,Dwarf Blocker Lineman,77,eb_roster_extracted_20250923T074724,252.63,20999,GalloBolognaBowl 4season,Gallo,797,393,57,30,Training camp,Gallo_20999.pdf,57,30,37,37,70,30,25,27,Guard,Other,Players,52.58,252.63
baumschaf,Lower Austria,Dwarf,baumschaf,Europen,150,6,179.1,6.9,158.5,181.9,181.9,164.8,50.8,50.7,152.79,Dwarf Blocker Lineman,590,eb_roster_extracted_20250923T074724,179.1,22070,baumschafLower Austria,baumschaf,797,393,57,30,Training camp,baumschaf_22070.pdf,57,30,92,92,71,93,80,140,Guard,Other,Players,41.67,0
ABF,Portugal EurOpen,Dwarf,ABF,Europen,150.82,6,182.76,6.9,163.1,196.6,196.6,183.1,56.5,193.4,167.85,Dwarf Blocker Lineman,646,eb_roster_extracted_20250923T074724,182.76,32674,ABFPortugal EurOpen,abf,797,393,57,30,Training camp,ABF_32674.PDF,57,30,70,70,35,64,63,64,Guard,Other,Players,53.85,182.76
Lord_relictor,DBL Riotous Rookies,Dwarf,Lord_Relictor,Europen,150,6,192.8,6.9,150.2,186.7,186.7,185.6,56.7,186.7,192.8,Dwarf Blocker Lineman,129,eb_roster_extracted_20250923T074724,192.8,24759,Lord_RelictorDBL Riotous Rookies,lord_relictor,797,393,57,30,Training camp,Lord_Relictor_24759 .pdf,57,30,84,84,34,59,104,68,Guard,Other,Players,50.47,192.8
Sergio,Brozas Team,Dwarf,Sergio,Europen,152.53,6,200.71,6.9,160.2,234.4,234.4,195.2,57.5,228.7,159.29,Dwarf Blocker Lineman,91,eb_roster_extracted_20250923T074724,200.71,29212,SergioBrozas Team,sergio,797,393,57,30,Training camp,Sergio naf 29212 brozas team.pdf,57,30,27,27,30,46,70,23,Guard,Other,Players,49.26,200.71
NotThePornGuy,Canada Europen,Dwarf,NotThePornGuy,Europen,169.42,6,213.6,6.9,183,229.6,229.6,206.2,58.7,212.9,189.69,Dwarf Blocker Lineman,448,eb_roster_extracted_20250923T074724,213.6,28320,NotThePornGuyCanada Europen,NotThePornGuy,797,393,57,30,Training camp,NotThePornGuy_28320.pdf,57,30,31,31,24,33,22,34,Guard,Other,Players,55.68,194.06
King_Ghidra,ECBBL Team Fabio,Dwarf,King_Ghidra,Europen,152.48,6,216.7,6.9,200.5,231.2,231.2,220.3,61.2,230.5,201.09,Dwarf Blocker Lineman,158,eb_roster_extracted_20250923T074724,216.7,17948,King_GhidraECBBL Team Fabio,king_ghidra,797,393,57,30,Training camp,king_ghidra_17948.pdf,57,30,30,30,15,19,6,21,Guard,Other,Players,54.79,214.3
Misiozaurus,Touchdown Tyrants Poland,Dwarf,Misiozaurus,Europen,221.59,6,267.99,6.9,208.2,249.1,249.1,235.1,65.3,244.1,256.56,Dwarf Blocker Lineman,772,eb_roster_extracted_20250923T074724,267.99,27003,MisiozaurusTouchdown Tyrants Poland,Misiozaurus,797,393,57,30,Training camp,Misiozaurus_27003.pdf,57,30,17,17,5,12,5,14,Guard,Other,Players,68.4,267.99
Jogrenaut,The Uncle Slams,Dwarf,Jogrenaut,Europen,192.22,6,244.15,6.9,181.1,255.4,255.4,242.5,68.9,252.2,226.14,Dwarf Blocker Lineman,763,eb_roster_extracted_20250923T074724,244.15,22460,JogrenautThe Uncle Slams,Jogrenaut,797,393,57,30,Training camp,Jogrenaut_22460.pdf,57,30,12,12,1,6,26,8,Guard,Other,Players,64.64,231.36
thebunneh,Tartan Army !!!,Dwarf,thebunneh_35683,Europen,150,6,145.1,6.9,148.9,144.9,144.9,129,31.2,131.3,143.08,Dwarf Blocker Lineman,390,eb_roster_extracted_20250923T074724,145.1,35683,thebunneh_35683Tartan Army !!!,thebunneh,797,393,57,30,Training camp,thebunneh_35683.pdf,57,30,140,140,137,135,112,126,Mighty Blow (+1),Other,Players,32.73,143.08
Ximenes,BB_s,Dwarf,Ximenes,Europen,150,6,153.36,6.9,148.8,156.3,156.3,135.3,41.8,143.3,126.85,Dwarf Blocker Lineman,59,eb_roster_extracted_20250923T074724,153.36,36566,XimenesBB_s,Ximenes,797,393,57,30,Training camp,Ximenes_36566.pdf,57,30,128,128,116,132,113,121,Mighty Blow (+1),Other,Players,41.38,134.44
Month,Greece EurOpen,Dwarf,Month Naf#18685,Europen,145.62,6,175.35,6.9,160.2,179.9,179.9,165.4,49.2,168.4,153.68,Dwarf Blocker Lineman,548,eb_roster_extracted_20250923T074724,175.35,18685,Month Naf#18685Greece EurOpen,month,797,393,57,30,Training camp,Eurobowl-25-month-18685.pdf,57,30,97,97,82,92,71,93,Mighty Blow (+1),Other,Players,48.28,158.96
Ferra,Gonzi,Dwarf,Ferra,Europen,168.54,6,234.06,6.9,191.9,232.6,232.6,214.4,53.4,224.5,200.69,Dwarf Blocker Lineman,537,eb_roster_extracted_20250923T074724,234.06,20226,FerraGonzi,ferra,797,393,57,30,Training camp,Ferra_20226.pdf,57,30,28,28,51,24,13,25,Mighty Blow (+1),Other,Players,50.9,203.76
Kuei-Jin,Hung(a)ry for Beer,Dwarf,Kuei-Jin,Europen,150,6,256.98,1.4,153.2,225.6,225.6,180.3,55.6,213.8,218.48,Troll Slayer,240,eb_roster_extracted_20250923T074724,256.98,18516,Kuei-JinHung(a)ry for Beer,Kuei-Jin,797,79,57,30,Training camp,Kuei-Jin_18516.pdf,57,30,36,36,41,68,98,33,Mighty Blow (+1),Other,Players,58.82,246.21
Grashnak,Hakflem Globetrotters - Team Blue,Dwarf,Grashnak,Europen,152.18,6,180.19,6.9,167.6,208.4,208.4,196.1,55.6,202.3,167.77,Dwarf Blocker Lineman,221,eb_roster_extracted_20250923T074724,180.19,34404,GrashnakHakflem Globetrotters - Team Blue,grashnak,797,393,57,30,Training camp,grashnak 34404.pdf,57,30,51,51,42,44,48,48,Mighty Blow (+1),Other,Players,54.05,180.19
scs.sam,Wales Europen,Dwarf,scs.sam,Europen,170.4,6,253.41,1.4,169.9,226.7,226.7,200.5,62.4,219.8,204.6,Troll Slayer,741,eb_roster_extracted_20250923T074724,253.41,17549,scs.samWales Europen,scs.sam,797,79,57,30,Training camp,scs.sam_17549.pdf,57,30,35,35,10,36,43,30,Mighty Blow (+1),Other,Players,57.3,225.73
Stunties,Chile bowlers,Dwarf,Stunties_23862,Europen,157.61,6,176.16,1.7,154.1,195.2,195.2,161.7,47,176.2,172.88,Runner,104,eb_roster_extracted_20250923T074724,176.16,23862,Stunties_23862Chile bowlers,Stunties,797,95,57,30,Training camp,A Slow Death Stunties 23862.pdf,57,30,72,72,93,98,94,85,Wrestle,Other,Players,45.97,172.88
Oon,Lutece Noobz,Elven Union,Oon,Europen,202.77,6,248.97,5.5,192.3,255.6,255.6,237.9,60.8,245,223.76,Lineman,301,eb_roster_extracted_20250923T074724,248.97,8861,OonLutece Noobz,OON,797,340,62,30,Training camp,Oon_8861.pdf,62,30,11,11,16,10,12,13,Dirty Player (+1),Other,Players,58.06,223.76
_.delayar._,Helvetic Frostfangs,Elven Union,_.delayar._,Europen,150,6,150,3.0,175.8,214.7,214.7,201.3,54.9,207.8,150,Catcher,234,eb_roster_extracted_20250923T074724,150,1,_.delayar._Helvetic Frostfangs,,797,186,62,30,Training camp,_delayar_27407.pdf,62,30,45,45,46,35,33,41,Dodge,Other,Players,50,150
andersholgersen,FYNBBL Fumblers,Elven Union,abuho,Europen,150,6,150,5.5,155.5,182,182,181.4,54.4,182,150,Lineman,191,eb_roster_extracted_20250923T074724,150,1,abuhoFYNBBL Fumblers,,797,340,62,30,Training camp,andersholgersen_34263.pdf,62,30,91,91,48,65,87,75,Kick,Other,Players,50,150
Simon_acp,COCORIPOW,Elven Union,Simon_ACP - 17603,Europen,150,6,305.12,5.5,220.7,305.3,305.3,287.7,66.7,297.9,276.17,Lineman,114,eb_roster_extracted_20250923T074724,305.12,17603,Simon_ACP - 17603COCORIPOW,Simon_ACP,797,340,62,30,Training camp,Simon_ACP_17603.pdf,62,30,1,1,3,1,3,1,Wrestle,Other,Players,66.2,276.73
Spielmacher,Just Dice It!,High Elf,Spielmacher_9100.pdf,Europen,221.95,6,273.14,6.1,186.6,253.6,253.6,233.2,62.2,246.2,268.85,Lineman,249,eb_roster_extracted_20250923T074724,273.14,9100,Spielmacher_9100.pdfJust Dice It!,Spielmacher,797,104,17,30,Training camp,Spielmacher_9100.pdf,17,30,14,14,11,13,17,12, ,Other,Players,67.4,272.6
Senkifia,Triple Skull,High Elf,Jakus Roland,Europen,150,6,150,3.2,146,149.2,149.2,147.2,37.5,149.2,150,Catcher,713,eb_roster_extracted_20250923T074724,150,1,Jakus RolandTriple Skull,,797,54,17,30,Training camp,RolandJakus_35368.pdf,17,30,138,138,129,119,122,117,Dodge,Other,Players,50,150
Sebco,France EurOpen,High Elf,Sebco,Europen,159.73,6,265.43,3.2,184.7,262.7,262.7,217.3,62,241,204.41,Catcher,521,eb_roster_extracted_20250923T074724,265.43,6261,SebcoFrance EurOpen,Sebco,797,54,17,30,Training camp,Sebco_6261.pdf,17,30,8,8,12,23,19,15,"Frenzy*, Block",Other,Players,63.1,250.44
bubinho,FCM - Skullatori,High Elf,bubinho,Europen,176.48,6,220.3,1.2,182.3,220.3,220.3,202.9,51.5,210.1,187.57,Thrower,176,eb_roster_extracted_20250923T074724,220.3,30792,bubinhoFCM - Skullatori,Bubinho,797,20,17,30,Training camp,bubinho_30792.pdf,17,30,40,40,65,34,23,39,Leader,Other,Players,51.28,193.33
Rhag,Finland Europen,High Elf,Rhag,Europen,180.8,6,191.63,1.2,182,200.5,200.5,196.3,53,200.5,191.63,Thrower,510,eb_roster_extracted_20250923T074724,191.63,34689,RhagFinland Europen,Rhag,797,20,17,30,Training camp,Rhag_34689.pdf,17,30,65,65,55,42,24,52,Leader,Other,Players,50.68,191.63
Greenburger,Chorizo Crusaders !!!,High Elf,Greenburger,Europen,150,6,205.42,3.2,150,196.4,196.4,185,53.4,192.3,201.36,Catcher,109,eb_roster_extracted_20250923T074724,205.42,25232,GreenburgerChorizo Crusaders !!!,greenburger,797,54,17,30,Training camp,Chorizo Crusaders - Biggs Hancock - 25191.pdf,17,30,71,71,52,61,106,65,Wrestle,Other,Players,58.7,201.36
Greenburger,Chorizo Crusaders !!!,High Elf,Greenburger,Europen,150,6,205.42,3.2,150,196.4,196.4,185,53.4,192.3,201.36,Catcher,110,eb_roster_extracted_20250923T074724,205.42,25232,GreenburgerChorizo Crusaders !!!,greenburger,797,54,17,30,Training camp,Chorizo Crusaders - Greenburger - 25232.pdf,17,30,71,71,52,61,106,65,Wrestle,Other,Players,58.7,201.36
Padster,NIBBLERS,Human,Padster_26810,Europen,119.75,6,192.56,1.0,141.3,183.7,183.7,169.7,46.9,178.2,166.27,Thrower,617,eb_roster_extracted_20250923T074724,192.56,26810,Padster_26810NIBBLERS,Padster,797,47,45,30,Training camp,Padster_26810.pdf,45,30,89,89,94,85,130,79, ,Other,Players,47.19,184.7
Punchymcragefists,Tactics and Theatrics,Human,Punchymcragefists,Europen,203.9,6,269.49,2.0,199.6,254.4,254.4,236.5,61.6,254.4,267.87,Catcher,386,eb_roster_extracted_20250923T074724,269.49,24508,PunchymcragefistsTactics and Theatrics,punchymcragefists,797,88,45,30,Training camp,punchymcragefists_24508.pdf,45,30,13,13,14,11,7,6, ,Other,Players,62.45,269.49
MadCatPT,BB_s,Human,MadCatPT,Europen,158.74,6,148.34,3.9,148.8,156.3,156.3,135.3,41.8,143.3,115.09,Blitzer,57,eb_roster_extracted_20250923T074724,148.34,30054,MadCatPTBB_s,madcatpt,797,177,45,30,Training camp,MadCatPT_30054.pdf,45,30,128,128,116,132,113,121,Guard,Other,Players,30.34,115.09
Oberwald,Sweden Europen,Human,Oberwald,Europen,186.2,6,237.93,1.0,183.1,247.6,247.6,220.5,57.7,234.8,204.72,Thrower,697,eb_roster_extracted_20250923T074724,237.93,22876,OberwaldSweden Europen,Oberwald,797,47,45,30,Training camp,Oberwald_22876_Swedish_National_Team_Europen.pdf,45,30,18,18,29,18,21,19,Leader,Other,Players,59.79,221.07
Sladmortis,Lutece Noobz,Human,Sladmortis,Europen,174.04,6,253.7,1.0,192.3,255.6,255.6,237.9,60.8,245,221.37,Thrower,302,eb_roster_extracted_20250923T074724,253.7,2464,SladmortisLutece Noobz,Sladmortis,797,47,45,30,Training camp,Sladmortis_2464.pdf,45,30,11,11,16,10,12,13,Leader,Other,Players,64.2,243.04
Atrellu,Spain EurOpen,Human,Atrellu,Europen,176.64,6,255.92,1.0,189.8,262.3,262.3,238.1,61.8,252.7,234.65,Thrower,682,eb_roster_extracted_20250923T074724,255.92,21333,AtrelluSpain EurOpen,Atrellu,797,47,45,30,Training camp,Atrellu_21333.pdf,45,30,9,9,13,9,15,7,Leader,Other,Players,60.78,255.92
Meradanis,Germany EurOpen,Human,Meradanis,Europen,180.56,6,252.86,2.0,186,250.2,250.2,245.1,64.2,248.9,250.65,Catcher,532,eb_roster_extracted_20250923T074724,252.86,10216,MeradanisGermany EurOpen,Meradanis,797,88,45,30,Training camp,Meradanis_10216.pdf,45,30,15,15,7,5,18,10,Sneaky Git,Other,Players,63.78,250.65
terracon,Croatia,Imperial Nobility,Ivor PerÄulija (terracon),Europen,134.7,6,146.73,1.1,158.4,168.7,168.7,158.2,54.5,125.8,120.74,Imperial Thrower,116,eb_roster_extracted_20250923T074724,146.73,33838,Ivor PerÄulija (terracon)Croatia,terracon,797,8,7,30,Training camp,Ivor PerÄulija (terracon)_33838.pdf,7,30,113,113,47,100,81,129,"Sure Hands, Leader",Other,Players,29.49,127.78
Olaf78,Czechia EurOpen,Khorne,Olaf78,Europen,149.9,6,179.3,2.8,156.6,180.6,180.6,173.8,46,132.9,171.09,Khorngor,468,eb_roster_extracted_20250923T074724,179.3,23563,Olaf78Czechia EurOpen,Olaf78,797,33,12,30,Training camp,Olaf78_23563.pdf,12,30,94,94,99,77,83,125,"Tackle, Strip Ball",Other,Players,47.37,0
Marcocaccia,Bologna Hokulo Team,Necromantic Horror,Marcocaccia,Europen,150,6,210.6,2.0,150,197,197,163.2,47.1,178.1,179.49,Flesh Golem,75,eb_roster_extracted_20250923T074724,210.6,16858,MarcocacciaBologna Hokulo Team,MarcoCaccia,797,146,73,30,Training camp,MARCOCACCIA_16858.pdf,73,30,69,69,91,94,105,80,Guard,Other,Players,49.72,197.29
Tlampy,Czechia EurOpen,Necromantic Horror,Tlampy,Europen,186.97,6,192.74,2.0,156.6,180.6,180.6,173.8,46,132.9,187.15,Wraith,470,eb_roster_extracted_20250923T074724,192.74,34613,TlampyCzechia EurOpen,Tlampy,797,146,73,30,Training camp,Tlampy_34613.pdf,73,30,94,94,99,77,83,125,"Tackle, Mighty Blow (+1)",Other,Players,52.5,192.74
Broderjoe75,United Beards,Necromantic Horror,Broderjoe75,Europen,158.13,6,149.07,1.7,167.9,180.5,180.5,154.5,43.3,164,144.23,Werewolf,782,eb_roster_extracted_20250923T074724,149.07,30288,Broderjoe75United Beards,broderjoe75,797,125,73,30,Training camp,broderjoe75_30288.pdf,73,30,95,95,113,106,47,97,Wrestle,Other,Players,39.58,144.23
Morpao,Lord Pow,Necromantic Horror,Morpao,Europen,175.98,6,292.29,1.7,178.5,263.8,263.8,240.3,58.6,193.9,261.74,Werewolf,292,eb_roster_extracted_20250923T074724,292.29,20249,MorpaoLord Pow,morpao,797,125,73,30,Training camp,Morpao_20249 team LordPow.pdf,73,30,7,7,25,8,30,62,Wrestle,Other,Players,60.61,292.29
Tullamore,Lower Austria,Norse,Tullamore_26731.pdf,Europen,153.49,6,165.42,2.0,158.5,181.9,181.9,164.8,50.8,50.7,164.68,Valkyrie,593,eb_roster_extracted_20250923T074724,165.42,26731,Tullamore_26731.pdfLower Austria,Tullamore,797,20,10,30,Training camp,Tullamore_26731.pdf,10,30,92,92,71,93,80,140,Dodge,Other,Players,62.5,0
Rozyc,Beerlust D.O.P,Norse,Rozyc,Europen,162.32,6,193.98,2.0,148.9,177.4,177.4,149.8,44.3,87.5,137.97,Valkyrie,67,eb_roster_extracted_20250923T074724,193.98,28623,RozycBeerlust D.O.P,rozyc,797,20,10,30,Training camp,rozyc_28623.pdf,10,30,102,102,106,113,111,135,Leader,Other,Players,45.45,0
Mr.Selecta,Valhalla United,Norse,Mr. Selecta,Europen,131.84,6,172.52,1.9,156.1,189.6,189.6,159.8,43.9,167.7,138.36,Norse Berserker,792,eb_roster_extracted_20250923T074724,172.52,18639,Mr. SelectaValhalla United,mr.selecta,797,19,10,30,Training camp,Mr Selecta 18639.pdf,10,30,79,79,110,99,85,95,Mighty Blow (+1),Other,Players,39.9,138.36
The_Tyser,Belgian Barbarians,Norse,The_Tyser,Europen,156.24,6,248.01,2.0,127.7,189.6,189.6,138.2,40.4,151.8,165.93,Valkyrie,71,eb_roster_extracted_20250923T074724,248.01,13625,The_TyserBelgian Barbarians,The_Tyser,797,20,10,30,Training camp,The_tyser_13625.pdf,10,30,80,80,122,129,138,110,Wrestle,Other,Players,53.82,186.83
gorcsevivan78,DeNeVÃ©rezz,Nurgle,gorcsevivan78_37900.pdf,Europen,139.13,6,146,3.0,154.5,154.6,154.6,145.7,36.1,115.5,138.33,Pestigor,136,eb_roster_extracted_20250923T074724,146,37900,gorcsevivan78_37900.pdfDeNeVÃ©rezz,gorcsevivan78,797,27,9,30,Training camp,gorcsevivan78_37900.pdf,9,30,130,130,133,122,91,132,Claws,Other,Players,33.33,0
elibar,Brixia Lioness Team,Nurgle,elibar,Europen,153.74,6,162.66,3.0,153.5,179.4,179.4,169.1,40.9,174.1,162.66,Pestigor,84,eb_roster_extracted_20250923T074724,162.66,31722,elibarBrixia Lioness Team,elibar,797,27,9,30,Training camp,Elibar_31722.pdf,9,30,98,98,119,88,96,88,Sure Hands,Other,Players,44.44,162.66
Vaggulis,Greek Demigods,Ogre,Vaggulis 29559,Europen,146.75,6,155.62,4.8,128.6,150.3,150.3,122.6,26,73.9,145.34,Ogre Blocker,214,eb_roster_extracted_20250923T074724,155.62,29559,Vaggulis 29559Greek Demigods,Vaggulis,797,24,5,30,Training camp,Vaggulis_29559.pdf,5,30,136,136,139,137,137,138,Guard,Other,Players,41.41,154.63
Darock,Nuffle Five-0,Ogre,Darock_32999.pdf,Europen,147.34,6,152.65,4.8,155.2,188.3,188.3,169.8,47.1,184.5,149.72,Ogre Blocker,327,eb_roster_extracted_20250923T074724,152.65,32999,Darock_32999.pdfNuffle Five-0,Darock,797,24,5,30,Training camp,Darock_32999.pdf,5,30,82,82,90,84,88,70,"Pro, Break Tackle",Other,Players,38.89,152.65
Elkantar,Munich RumBBL,Old World Alliance,Elkantar,Europen,145.94,6,193.84,4.1,145.6,181.1,181.1,150.6,43.7,161.3,166.41,Old World Human Lineman,320,eb_roster_extracted_20250923T074724,193.84,22316,ElkantarMunich RumBBL,Elkantar,797,49,12,30,Training camp,Elkantar_22316.pdf,12,30,93,93,111,112,123,99, ,Other,Players,43.81,193.84
Bitter,Valhalla United,Old World Alliance,Bitter,Europen,173.84,6,206.66,0.9,156.1,189.6,189.6,159.8,43.9,167.7,203.74,Old World Human Catcher,790,eb_roster_extracted_20250923T074724,206.66,37524,BitterValhalla United,bitter,797,11,12,30,Training camp,Bitter 37524.pdf,12,30,79,79,110,99,85,95, ,Other,Players,54.69,206.66
ZootSuitJeff,Thinking Man_s Foulers,Old World Alliance,ZootSuitJeff,Europen,150,6,223.6,0.9,163.7,218.4,218.4,196.3,55.3,201.7,208.19,Old World Human Catcher,769,eb_roster_extracted_20250923T074724,223.6,15338,ZootSuitJeffThinking Man_s Foulers,zootsuitjeff,797,11,12,30,Training camp,ZootSuitJeff_15338.pdf,12,30,41,41,44,43,60,49, ,Other,Players,55.36,208.19
jazmin,Legio Sambuca,Old World Alliance,jazmin,Europen,224.39,6,276.63,0.9,176.5,244.9,244.9,209.4,52.7,223.4,261.75,Old World Human Thrower,268,eb_roster_extracted_20250923T074724,276.63,17038,jazminLegio Sambuca,Jazmin,797,11,12,30,Training camp,JAZMIN eb.pdf,12,30,20,20,58,29,31,26,Leader,Other,Players,54.49,276.63
Abaddon,Brozas Team,Old World Alliance,Abaddon,Europen,166.24,6,246.81,0.9,160.2,234.4,234.4,195.2,57.5,228.7,179.78,Old World Dwarf Troll Slayer,88,eb_roster_extracted_20250923T074724,246.81,29932,AbaddonBrozas Team,abaddon,797,11,12,30,Training camp,Abaddon naf 29932 brozas team.pdf,12,30,27,27,30,46,70,23,Mighty Blow (+1),Other,Players,60.94,246.81
AlarmDelon,Blocksport,Orc,AlarmDelon,Europen,154.72,6,144.92,4.0,154.8,164,164,153.5,46.7,160.8,144.92,Blitzer,423,eb_roster_extracted_20250923T074724,144.92,23749,AlarmDelonBlocksport,AlarmDelon,797,168,42,30,Training camp,AlarmDelon_23749.pdf,42,30,117,117,96,108,89,102,Break Tackle,Other,Players,42.16,144.92
Grax,Lower Austria,Orc,Grax,Europen,168.49,6,209.51,4.0,158.5,181.9,181.9,164.8,50.8,50.7,202.76,Blitzer,591,eb_roster_extracted_20250923T074724,209.51,19381,GraxLower Austria,Grax,797,168,42,30,Training camp,Grax_19381.pdf,42,30,92,92,71,93,80,140,Frenzy*,Other,Players,57.97,202.76
Dype,Nuffle Five-0,Orc,Dype,Europen,171.7,6,194.17,4.0,155.2,188.3,188.3,169.8,47.1,184.5,160.87,Blitzer,328,eb_roster_extracted_20250923T074724,194.17,33441,DypeNuffle Five-0,Dype,797,168,42,30,Training camp,Dype_33441.pdf,42,30,82,82,90,84,88,70,Guard,Other,Players,49.54,179.2
