,number,position,skills,cnt,team_id,coach_name,tournament_name,roster.name
3242,99,Bribes,,1,161415,Firebreather (Steve),Yorkshire'mas Bowl II,Snotling
3243,1,Pump Wagon,,1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3244,2,Pump Wagon,,1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3245,3,Trained Troll,,1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3246,4,Trained Troll,,1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3247,5,Fun-hoppa,,1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3248,7,Snotling Lineman,,1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3249,8,Snotling Lineman,,1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3250,9,Snotling Lineman,,1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3251,10,Snotling Lineman,,1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3252,11,Snotling Lineman,,1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3253,6,Snotling Lineman,"Dirty Player, Sneaky Git",1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3254,12,Skitter Stab-Stab,,1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3255,13,Morg ‘n’ Thorg,,1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3256,99,rerolls,,2,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3257,99,assistant_coaches,,1,160862,Jazhbk,Yorkshire'mas Bowl II,Snotling
3258,1,Goblin Lineman,,1,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3259,2,Goblin Lineman,,1,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3260,3,Goblin Lineman,,1,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3261,4,Goblin Lineman,,1,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3262,5,Orc Lineman,,1,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3263,6,Orc Lineman,,1,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3264,7,Orc Thrower,,1,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3265,8,Orc Blitzer,,1,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3266,9,Orc Blitzer,,1,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3267,10,Big Un Blocker,Block,1,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3268,11,Big Un Blocker,Block,1,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3269,12,Troll,Guard,1,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3270,13,The Black Gobbo,,1,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3271,99,rerolls,,3,164134,Jon_Prince,Yorkshire'mas Bowl II,Orc
3272,1,Rotspawn,,1,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3273,2,Bloater,Block,1,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3274,3,Bloater,Block,1,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3275,4,Bloater,Block,1,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3276,5,Bloater,Block,1,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3277,6,Pestigor,Wrestle,1,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3278,7,Pestigor,Tackle,1,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3279,8,Rotter Lineman,,1,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3280,9,Rotter Lineman,,1,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3281,10,Rotter Lineman,,1,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3282,11,Rotter Lineman,,1,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3283,12,Rotter Lineman,,1,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3284,13,Rotter Lineman,Dirty Player,1,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3285,99,rerolls,,4,160663,P3ryh1,Yorkshire'mas Bowl II,Nurgle
3286,1,Bodyguard,Guard,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3287,2,Ogre,Guard,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3288,3,Bodyguard,,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3289,4,Bodyguard,Break Tackle,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3290,5,Bodyguard,,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3291,6,Noble Blitzer,Dodge,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3292,7,Noble Blitzer,Dodge,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3293,8,Imperial Thrower,,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3294,9,Imperial Thrower,,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3295,10,Imperial Retainer,,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3296,11,Imperial Retainer,,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3297,12,Imperial Retainer,,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3298,99,rerolls,,4,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3299,99,assistant_coaches,,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3300,99,TempAgencyCheerleaders,,1,166205,Lyndon,Yorkshire'mas Bowl II,Imperial Nobility
3301,1,Wardancer,Tackle,1,167201,Gompy,Yorkshire'mas Bowl II,Wood Elf
3302,2,Wardancer,Sidestep,1,167201,Gompy,Yorkshire'mas Bowl II,Wood Elf
3303,3,Wood Elf Catcher,Block,1,167201,Gompy,Yorkshire'mas Bowl II,Wood Elf
3304,4,Wood Elf Catcher,Block,1,167201,Gompy,Yorkshire'mas Bowl II,Wood Elf
3305,5,Wood Elf Thrower,,1,167201,Gompy,Yorkshire'mas Bowl II,Wood Elf
3306,6,Wood Elf Lineman,,1,167201,Gompy,Yorkshire'mas Bowl II,Wood Elf
3307,7,Wood Elf Lineman,,1,167201,Gompy,Yorkshire'mas Bowl II,Wood Elf
3308,8,Wood Elf Lineman,,1,167201,Gompy,Yorkshire'mas Bowl II,Wood Elf
3309,9,Wood Elf Lineman,,1,167201,Gompy,Yorkshire'mas Bowl II,Wood Elf
3310,10,Wood Elf Lineman,,1,167201,Gompy,Yorkshire'mas Bowl II,Wood Elf
3311,11,Wood Elf Lineman,,1,167201,Gompy,Yorkshire'mas Bowl II,Wood Elf
3312,12,Wood Elf Thrower,,1,167201,Gompy,Yorkshire'mas Bowl II,Wood Elf
3313,99,rerolls,,3,167201,Gompy,Yorkshire'mas Bowl II,Wood Elf
3314,1,Altern Forest Treeman,,1,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3315,2,Dwarf Blitzer,,1,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3316,3,Dwarf Lineman,,1,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3317,4,Dwarf Lineman,,1,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3318,5,Dwarf Lineman,,1,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3319,6,Human Blitzer,,1,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3320,7,Human Catcher,Block,1,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3321,8,Human Thrower,Leader,1,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3322,9,Troll Slayer,,1,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3323,10,Human Lineman,,1,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3324,11,Human Lineman,,1,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3325,12,Halfling Hopeful,,1,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3326,13,Grombrindal,,1,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3327,99,rerolls,,2,165817,Snowtroll,Yorkshire'mas Bowl II,Old World Alliance
3328,2,Black Orc,Mighty Blow,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3329,3,Black Orc,,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3330,5,Black Orc,,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3331,6,Black Orc,Strip Ball,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3332,4,Black Orc,Block,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3333,7,Black Orc,,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3334,8,Goblin Bruiser,,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3335,9,Goblin Bruiser,Lethal Flight,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3336,15,Goblin Bruiser,Sneaky Git,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3337,11,Goblin Bruiser,,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3338,12,Goblin Bruiser,,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3339,13,Goblin Bruiser,,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3340,1,Ripper Bolgrot,,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3341,99,rerolls,,5,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3342,99,assistant_coaches,,2,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3343,99,cheerleaders,,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3344,99,dedicated_fans,,2,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3345,99,Bribes,,1,165499,SethO,Yorkshire'mas Bowl II,Black Orc
3346,1,Altern Forest Treeman,Grab,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3347,2,Altern Forest Treeman,Brawler,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3348,3,Gnome Beastmaster,Dodge,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3349,4,Gnome Beastmaster,Dodge,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3350,5,Gnome Illusionist,Dodge,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3351,6,Gnome Illusionist,Dodge,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3352,7,Woodland Fox,,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3353,8,Woodland Fox,,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3354,9,Gnome Lineman,,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3355,10,Gnome Lineman,,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3356,11,Gnome Lineman,,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3357,12,Gnome Lineman,,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3358,13,Gnome Lineman,,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3359,14,Deeproot Strongbranch,,1,165403,Bob,Yorkshire'mas Bowl II,Gnome
3360,99,rerolls,,3,165403,Bob,Yorkshire'mas Bowl II,Gnome
3361,1,Grashnak Blackhoof,,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3362,8,Yhetee,,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3363,23,Ulfwerener,Mighty Blow,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3364,20,Ulfwerener,Mighty Blow,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3365,10,Valkyrie,,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3366,11,Valkyrie,,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3367,22,Norse Berserker,,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3368,24,Norse Berserker,,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3369,12,Norse Raider,,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3370,15,Norse Raider,,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3371,16,Norse Raider,,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3372,17,Norse Raider,,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3373,14,Beer Boar,,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3374,9,Beer Boar,,1,160845,Stoffer,Yorkshire'mas Bowl II,Norse
3375,1,Looney,,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3376,2,Doom Diver,Sure Feet,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3377,3,Trained Troll,Strong Arm,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3378,4,Trained Troll,Strong Arm,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3379,5,Bomma,,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3380,6,Goblin Lineman,Sneaky Git,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3381,7,Goblin Lineman,,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3382,8,Goblin Lineman,,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3383,9,Goblin Lineman,,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3384,10,Goblin Lineman,,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3385,11,Goblin Lineman,,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3386,12,Goblin Lineman,,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3387,13,Goblin Lineman,,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3388,14,Fungus the Loon,,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3389,15,Bomber Dribblesnot,,1,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3390,99,rerolls,,3,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3391,99,dedicated_fans,,2,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3392,99,Bribes,,3,167315,Bob_Gaffa_Blodgins,Yorkshire'mas Bowl II,Goblin
3393,1,Renegade Human Thrower,,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3394,2,Renegade Dark Elf,Wrestle,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3395,3,Renegade Skaven,Dodge,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3396,4,Renegade Orc,,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3397,5,Renegade Goblin,Sprint,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3398,6,Renegade Human,,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3399,7,Renegade Human,,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3400,8,Renegade Human,,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3401,10,Ogre,Strong Arm,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3402,11,Troll,,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3403,12,Minotaur,,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3404,9,Akhorne the Squirrel,,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3405,99,rerolls,,3,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3406,99,assistant_coaches,,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3407,99,cheerleaders,,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3408,99,dedicated_fans,,1,160765,Matt75,Yorkshire'mas Bowl II,Chaos Renegade
3409,1,Rotspawn,,1,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3410,2,Bloater,Block,1,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3411,3,Bloater,Block,1,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3412,4,Bloater,Guard,1,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3413,5,Bloater,Guard,1,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3414,6,Pestigor,Wrestle,1,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3415,7,Pestigor,,1,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3416,8,Rotter Lineman,,1,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3417,9,Rotter Lineman,,1,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3418,10,Rotter Lineman,,1,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3419,11,Rotter Lineman,,1,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3420,12,Withergrasp Doubledrool,,1,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3421,99,rerolls,,2,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3422,99,assistant_coaches,,3,160319,Jonnie Bailey,Yorkshire'mas Bowl II,Nurgle
3423,1,Werewolf,Block,1,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3424,2,Werewolf,Block,1,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3425,3,Flesh Golem,Guard,1,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3426,4,Flesh Golem,,1,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3427,5,Wraith,Guard,1,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3428,6,Wraith,,1,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3429,7,Ghoul Runner,Block,1,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3430,8,Ghoul Runner,,1,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3431,9,Zombie Lineman,,1,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3432,10,Zombie Lineman,,1,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3433,11,Zombie Lineman,,1,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3434,12,Zombie Lineman,,1,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3435,99,rerolls,,3,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3436,99,BlitzerBestKeg,,1,167347,ianpowell,Yorkshire'mas Bowl II,Necromantic Horror
3437,1,Ogre,Guard,1,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3438,2,Human Blitzer,Mighty Blow,1,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3439,3,Human Thrower,,1,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3440,4,Human Catcher,Block,1,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3441,5,Dwarf Blitzer,Guard,1,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3442,6,Troll Slayer,,1,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3443,7,Dwarf Lineman,,1,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3444,8,Dwarf Lineman,,1,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3445,9,Dwarf Lineman,,1,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3446,10,Human Lineman,,1,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3447,11,Human Lineman,,1,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3448,12,Halfling Hopeful,,1,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3449,13,Halfling Hopeful,,1,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3450,99,rerolls,,3,167448,chrisblack,Yorkshire'mas Bowl II,Old World Alliance
3451,1,Altern Forest Treeman,,1,164467,Beth,Yorkshire'mas Bowl II,Old World Alliance
3452,2,Human Blitzer,Guard,1,164467,Beth,Yorkshire'mas Bowl II,Old World Alliance
3453,3,Human Thrower,,1,164467,Beth,Yorkshire'mas Bowl II,Old World Alliance
3454,4,Human Catcher,Block,1,164467,Beth,Yorkshire'mas Bowl II,Old World Alliance
3455,5,Dwarf Blitzer,Guard,1,164467,Beth,Yorkshire'mas Bowl II,Old World Alliance
3456,6,Troll Slayer,,1,164467,Beth,Yorkshire'mas Bowl II,Old World Alliance
3457,7,Dwarf Lineman,,1,164467,Beth,Yorkshire'mas Bowl II,Old World Alliance
3458,8,Dwarf Lineman,,1,164467,Beth,Yorkshire'mas Bowl II,Old World Alliance
3459,9,Dwarf Lineman,,1,164467,Beth,Yorkshire'mas Bowl II,Old World Alliance
3460,10,Human Lineman,Wrestle,1,164467,Beth,Yorkshire'mas Bowl II,Old World Alliance
3461,11,Human Lineman,,1,164467,Beth,Yorkshire'mas Bowl II,Old World Alliance
3462,12,Dwarf Runner,,1,164467,Beth,Yorkshire'mas Bowl II,Old World Alliance
3463,99,rerolls,,3,164467,Beth,Yorkshire'mas Bowl II,Old World Alliance
3464,14,Glart Smashrip,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3465,1,Kreek Rustgouger,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3466,2,Trained Troll,Guard,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3467,3,Trained Troll,Guard,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3468,4,Pump Wagon,Break Tackle,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3469,5,Pump Wagon,Break Tackle,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3470,6,Fungus Flinga,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3471,8,Snotling Lineman,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3472,7,Fungus Flinga,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3473,9,Snotling Lineman,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3474,11,Snotling Lineman,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3475,12,Snotling Lineman,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3476,10,Snotling Lineman,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3477,13,Snotling Lineman,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3478,15,Stilty Runna,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3479,16,Stilty Runna,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3480,99,rerolls,,3,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3481,99,assistant_coaches,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3482,99,dedicated_fans,,1,161934,Justchris01,Yorkshire'mas Bowl II,Snotling
3483,69,Deeproot Strongbranch,,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3484,99,Maple Highgrove,,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3485,1,Altern Forest Treeman,,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3486,2,Altern Forest Treeman,,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3487,3,Gnome Illusionist,Leader,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3488,45,Gnome Illusionist,Dodge,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3489,5,Gnome Beastmaster,Dodge,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3490,6,Gnome Beastmaster,Dodge,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3491,7,Woodland Fox,,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3492,9,Gnome Lineman,,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3493,10,Gnome Lineman,,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3494,11,Gnome Lineman,,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3495,12,Gnome Lineman,,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3496,99,rerolls,,1,160716,CharlieWooooo,Yorkshire'mas Bowl II,Gnome
3497,3,Ulfwerener,Block,1,160653,CausticDRMZ,Yorkshire'mas Bowl II,Norse
3498,4,Valkyrie,Leader,1,160653,CausticDRMZ,Yorkshire'mas Bowl II,Norse
3499,2,Ulfwerener,Block,1,160653,CausticDRMZ,Yorkshire'mas Bowl II,Norse
3500,5,Valkyrie,,1,160653,CausticDRMZ,Yorkshire'mas Bowl II,Norse
3501,1,Yhetee,Juggernaut,1,160653,CausticDRMZ,Yorkshire'mas Bowl II,Norse
3502,6,Norse Berserker,,1,160653,CausticDRMZ,Yorkshire'mas Bowl II,Norse
3503,7,Norse Berserker,,1,160653,CausticDRMZ,Yorkshire'mas Bowl II,Norse
3504,8,Norse Raider,,1,160653,CausticDRMZ,Yorkshire'mas Bowl II,Norse
3505,9,Norse Raider,,1,160653,CausticDRMZ,Yorkshire'mas Bowl II,Norse
3506,10,Norse Raider,,1,160653,CausticDRMZ,Yorkshire'mas Bowl II,Norse
3507,11,Norse Raider,,1,160653,CausticDRMZ,Yorkshire'mas Bowl II,Norse
3508,99,rerolls,,3,160653,CausticDRMZ,Yorkshire'mas Bowl II,Norse
3509,99,BlitzerBestKeg,,1,160653,CausticDRMZ,Yorkshire'mas Bowl II,Norse
3510,1,Imperial Retainer,,1,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3511,2,Imperial Retainer,,1,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3512,3,Imperial Retainer,,1,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3513,11,Imperial Retainer,,1,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3514,12,Imperial Retainer,,1,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3515,4,Bodyguard,,1,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3516,5,Bodyguard,,1,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3517,6,Bodyguard,,1,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3518,7,Bodyguard,,1,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3519,8,Noble Blitzer,Dodge,1,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3520,9,Noble Blitzer,Dodge,1,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3521,10,Ogre,Guard,1,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3522,13,Puggy Baconbreath,,1,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3523,99,rerolls,,3,160509,Ian.Thursfield,Yorkshire'mas Bowl II,Imperial Nobility
3524,1,Jaguar Warrior,Block,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
3525,2,Jaguar Warrior,Block,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
3526,3,Python Warrior,,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
3527,4,Piranha Warrior,,1,164422,Mark,Yorkshire'mas Bowl II,Amazon
